time,energy,coldwater,warmwater
2014-06-16T15:00:00,0.149999999999636,0,0
2014-06-16T16:00:00,1.95000000000027,0.0289999999999964,0.00499999999999545
2014-06-16T17:00:00,0.840000000000146,0.0480000000000018,0.0379999999999967
2014-06-16T18:00:00,0.509999999999764,0.00600000000000023,0.007000000000005
2014-06-16T19:00:00,0.519999999999982,0.0370000000000061,0.0439999999999969
2014-06-16T20:00:00,0.470000000000255,0.00399999999999068,0
2014-06-16T21:00:00,0.429999999999836,0.00100000000000477,0.00199999999999534
2014-06-16T22:00:00,0.340000000000146,0,0.00500000000000966
2014-06-16T23:00:00,0.2199999999998,0.00499999999999545,0.00300000000000011
2014-06-17T00:00:00,0.210000000000036,0,0
2014-06-17T01:00:00,0.389999999999873,0,0
2014-06-17T02:00:00,0.150000000000091,0,0
2014-06-17T03:00:00,0.0900000000001455,0,0
2014-06-17T04:00:00,0.0899999999996908,0.0110000000000099,0.00499999999999545
2014-06-17T05:00:00,0.240000000000236,0.00900000000000034,0
2014-06-17T06:00:00,0.0799999999999272,0,0
2014-06-17T07:00:00,0.0900000000001455,0,0
2014-06-17T08:00:00,0.289999999999964,0,0
2014-06-17T09:00:00,0.449999999999818,0.00600000000000023,0
2014-06-17T10:00:00,0.180000000000291,0.0379999999999967,0.034000000000006
2014-06-17T11:00:00,0.319999999999709,0,0
2014-06-17T12:00:00,0.389999999999873,0,0
2014-06-17T13:00:00,0.420000000000073,0,0
2014-06-17T14:00:00,0.240000000000236,0,0
2014-06-17T15:00:00,0.579999999999927,0.0139999999999958,0.00999999999999091
2014-06-17T16:00:00,0.840000000000146,0.007000000000005,0
2014-06-17T17:00:00,0.679999999999836,0,0
2014-06-17T18:00:00,0.4699999999998,0.0189999999999912,0.0420000000000016
2014-06-17T19:00:00,0.490000000000236,0.0220000000000056,0.0190000000000055
2014-06-17T20:00:00,0.329999999999927,0.00100000000000477,0
2014-06-17T21:00:00,0.269999999999982,0,0.00099999999999056
2014-06-17T22:00:00,0.300000000000182,0,0
2014-06-17T23:00:00,0.339999999999691,0.00600000000000023,0.00300000000000011
2014-06-18T00:00:00,0.390000000000327,0.00300000000000011,0
2014-06-18T01:00:00,0.149999999999636,0,0
2014-06-18T02:00:00,0.0900000000001455,0,0
2014-06-18T03:00:00,0.130000000000109,0,0
2014-06-18T04:00:00,0.119999999999891,0.027000000000001,0.0440000000000111
2014-06-18T05:00:00,0.159999999999854,0.00099999999999056,0
2014-06-18T06:00:00,0.0900000000001455,0,0
2014-06-18T07:00:00,0.369999999999891,0,0
2014-06-18T08:00:00,0.289999999999964,0,0
2014-06-18T09:00:00,0.140000000000327,0.00600000000000023,0.00099999999999056
2014-06-18T10:00:00,0.190000000000055,0.0439999999999969,0.0310000000000059
2014-06-18T11:00:00,0.309999999999945,0.00100000000000477,0.00099999999999056
2014-06-18T12:00:00,0.289999999999964,0,0
2014-06-18T13:00:00,0.159999999999854,0,0
2014-06-18T14:00:00,0.440000000000055,0.0220000000000056,0.0390000000000015
2014-06-18T15:00:00,2.07999999999993,0.0519999999999925,0
2014-06-18T16:00:00,2.94000000000005,0.046999999999997,0
2014-06-18T17:00:00,1.48000000000002,0.0110000000000099,0.00100000000000477
2014-06-18T18:00:00,1.94999999999982,0.0259999999999962,0.0400000000000063
2014-06-18T19:00:00,0.820000000000164,0.0160000000000053,0.00300000000000011
2014-06-18T20:00:00,0.389999999999873,0,0
2014-06-18T21:00:00,0.269999999999982,0,0
2014-06-18T22:00:00,0.309999999999945,0.00099999999999056,0
2014-06-18T23:00:00,0.260000000000218,0.00500000000000966,0.00199999999999534
2014-06-19T00:00:00,0.110000000000127,0,0
2014-06-19T01:00:00,0.210000000000036,0.00300000000000011,0
2014-06-19T02:00:00,0.399999999999636,0,0
2014-06-19T03:00:00,0.130000000000109,0.00300000000000011,0
2014-06-19T04:00:00,0.0999999999999091,0.0120000000000005,0.00499999999999545
2014-06-19T05:00:00,0.160000000000309,0,0
2014-06-19T06:00:00,0.0899999999996908,0,0
2014-06-19T07:00:00,0.0900000000001455,0,0
2014-06-19T08:00:00,0.0900000000001455,0,0
2014-06-19T09:00:00,0.130000000000109,0.0679999999999978,0.046999999999997
2014-06-19T10:00:00,0.259999999999764,0.00900000000000034,0
2014-06-19T11:00:00,0.329999999999927,0.00499999999999545,0
2014-06-19T12:00:00,0.410000000000309,0,0
2014-06-19T13:00:00,0.419999999999618,0.00100000000000477,0
2014-06-19T14:00:00,0.420000000000073,0,0
2014-06-19T15:00:00,0.5,0.012999999999991,0.00600000000000023
2014-06-19T16:00:00,1.11000000000013,0.0730000000000075,0.0770000000000124
2014-06-19T17:00:00,0.980000000000018,0.0289999999999964,0.0139999999999958
